chunk_id,document_id,chunk_index,text,document_title,source,year,document_type,tags,section
c7288127-2fcc-424c-92f9-b4e79157337b,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_linfoma_difuso_de_grandes_celulas.pdf,20,"[SECTION: 9. REGULAÇÃO/CONTROLE/AVALIAÇÃO PELO GESTOR]
Doentes com diagnóstico de linfoma difuso de grandes células B devem ser atendidos em hospitais habilitados em oncologia com porte tecnológico suficiente para diagnosticar, tratar e realizar o seu acompanhamento. Além da familiaridade que esses hospitais guardam com o estadiamento, o tratamento, o manejo das doses e o controle dos efeitos adversos, eles têm toda a estrutura ambulatorial, de internação, de terapia intensiva, de hemoterapia, de suporte multiprofissional e de laboratórios necessária para o adequado atendimento e obtenção dos resultados terapêuticos esperados. Os procedimentos radioterápicos (Grupo 03, Subgrupo 01) e de transplantes (Grupo 05, Subgrupo 05) da Tabela de Procedimentos, Medicamentos e OPM do SUS podem ser acessados, por código do procedimento ou nome do procedimento e por código da CID – Classificação Estatística Internacional de Doenças e Problemas Relacionados à Saúde – para a respectiva neoplasia maligna, no SIGTAP-Sistema de Gerenciamento dessa Tabela (http://sigtap.datasus.gov.br/tabela- unificada/app/sec/inicio.jsp), com versão mensalmente disponibilizada.",Protocolo Clínico e Diretrizes Terapêuticas do Linfoma Difuso de Grandes Células B,pcdt,2014,clinical_guideline,"Linfoma, Grandes Células B, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Pública, SUS, Ministério da Saúde, Portaria",other
590bb061-1f13-4f03-92ca-12bf4fc74b36,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_linfoma_difuso_de_grandes_celulas.pdf,21,"[SECTION: 9. REGULAÇÃO/CONTROLE/AVALIAÇÃO PELO GESTOR]
sigtap.datasus.gov.br/tabela- unificada/app/sec/inicio.jsp), com versão mensalmente disponibilizada. São os seguintes os procedimentos da tabela do SUS para a quimioterapia de adultos com linfoma difuso de grandes células B:
03.04.06.013-5 - Quimioterapia de linfoma não Hodgkin de graus de malignidade intermediário ou alto – 1ª linha
03.04.06.022-4 - Quimioterapia de linfoma difuso de grandes células B – 1ª linha (excludente com o procedimento 03.04.06.013-5 Quimioterapia de Linfoma não Hodgkin de Grau Intermediário ou Alto – 1ª linha)
03.04.06.011-9 - Quimioterapia de linfoma não Hodgkin grau intermediário ou alto - 2ª linha
03.04.06.012-7 - Quimioterapia de linfoma não Hodgkin grau intermediário ou alto - 3ª linha
A regulação do acesso é um componente essencial da gestão para a organização da rede assistencial e garantia do atendimento dos doentes, e muito facilita as ações de controle e avaliação.",Protocolo Clínico e Diretrizes Terapêuticas do Linfoma Difuso de Grandes Células B,pcdt,2014,clinical_guideline,"Linfoma, Grandes Células B, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Pública, SUS, Ministério da Saúde, Portaria",other
7f97fcba-1772-47c5-bb1b-3bd96bfb57a4,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_linfoma_difuso_de_grandes_celulas.pdf,22,"[SECTION: 9. REGULAÇÃO/CONTROLE/AVALIAÇÃO PELO GESTOR]
sistencial e garantia do atendimento dos doentes, e muito facilita as ações de controle e avaliação. Ações de controle e avaliação incluem, entre outras: a manutenção atualizada do Cadastro Nacional dos Estabelecimentos de Saúde (CNES); a autorização prévia dos procedimentos; o monitoramento da produção dos procedimentos (por exemplo, frequência apresentada versus autorizada, valores apresentados versus autorizados versus ressarcidos); a verificação dos percentuais das frequências dos procedimentos quimioterápicos em suas diferentes linhas (cuja ordem descendente - primeira maior do que segunda maior do que terceira – sinaliza a efetividade terapêutica) e análise dos percentuais de LDGC B entre o total de LNH de graus intermediário e alto e entre o total de todos os procedimentos de LNH.",Protocolo Clínico e Diretrizes Terapêuticas do Linfoma Difuso de Grandes Células B,pcdt,2014,clinical_guideline,"Linfoma, Grandes Células B, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Pública, SUS, Ministério da Saúde, Portaria",other
5ecb2a32-d55c-4080-bbca-070b31c1c5ad,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_linfoma_difuso_de_grandes_celulas.pdf,23,"[SECTION: 9. REGULAÇÃO/CONTROLE/AVALIAÇÃO PELO GESTOR]
entre o total de LNH de graus intermediário e alto e entre o total de todos os procedimentos de LNH. Ações de auditoria devem verificar in loco, por exemplo, a existência e a observância da conduta ou protocolo adotados no hospital; regulação do acesso assistencial; qualidade da autorização; a conformidade da prescrição e da dispensação e administração dos medicamentos (tipos e doses); compatibilidade do procedimento codificado com o diagnóstico (LDGC B e CD 20 positivo); compatibilidade do procedimento codificado com o diagnóstico e capacidade funcional (escala de Zubrod); a compatibilidade da cobrança com os serviços executados; a abrangência e a integralidade assistenciais; e o grau de satisfação dos doentes. Exceto pela Talidomida para o tratamento de Mieloma Múltiplo e pelo Mesilato de Imatinibe para a quimioterapia do Tumor do Estroma Gastrointestinal (GIST), da Leucemia Mieloide Crônica e Leucemia Linfoblástica Aguda cromossoma Philadelphia positivo, o Ministério da Saúde e as Secretarias de Saúde não padronizam nem fornecem medicamentos antineoplásicos diretamente aos hospitais ou aos usuários do SUS.",Protocolo Clínico e Diretrizes Terapêuticas do Linfoma Difuso de Grandes Células B,pcdt,2014,clinical_guideline,"Linfoma, Grandes Células B, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Pública, SUS, Ministério da Saúde, Portaria",other
90429fd6-8970-4baf-98b0-62139e34c2e5,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_linfoma_difuso_de_grandes_celulas.pdf,24,"[SECTION: 9. REGULAÇÃO/CONTROLE/AVALIAÇÃO PELO GESTOR]
dronizam nem fornecem medicamentos antineoplásicos diretamente aos hospitais ou aos usuários do SUS. Os procedimentos quimioterápicos da tabela do SUS não fazem referência a qualquer medicamento e são aplicáveis às situações clínicas específicas para as quais terapias antineoplásicas medicamentosas são indicadas. Ou seja, os hospitais credenciados no SUS e habilitados em Oncologia são os responsáveis pelo fornecimento de medicamentos oncológicos que eles, livremente, padronizam, adquirem e fornecem, cabendo-lhes codificar e registrar conforme o respectivo procedimento. Assim, a partir do momento em que um hospital é habilitado para prestar assistência oncológica pelo SUS, a responsabilidade pelo fornecimento do medicamento antineoplásico é desse hospital, seja ele público ou privado, com ou sem fins lucrativos.",Protocolo Clínico e Diretrizes Terapêuticas do Linfoma Difuso de Grandes Células B,pcdt,2014,clinical_guideline,"Linfoma, Grandes Células B, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Pública, SUS, Ministério da Saúde, Portaria",other
df0541b2-7dcc-4035-9630-63bb40af015f,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,0,"[SECTION: 1 METODOLOGIA DE BUSCA E AVALIAÇÃO DE LITERATURA]
Foram realizadas buscas nas bases de dados Medline/Pubmed e Embase em 02/04/2013. Na base de dados Medline/Pubmed, utilizando-se os termos “Gastrointestinal Stromal Tumors”[Mesh], com os limites Humans, Meta-Analysis, Randomized Controlled Trial, Clinical Trial, Phase III, Systematic Reviews, foram encontrados 110 artigos. Na base de dados Embase, utilizando-se os termos ‘gastrointestinal stromal tumors’/exp AND ‘therapy’/exp AND [meta analysis]/lim OR [randomized controlled trial]/lim OR [systematic review]/lim) AND ([english]/lim OR [portuguese]/lim OR [spanish]/lim) AND [humans]/lim AND [embase]/lim, foram encontrados 159 artigos. Primeiramente, foram selecionadas meta-análises e revisões sistemáticas relativas a opções de tratamento do tumor do estroma gastrointestinal, excluindo-se artigos não relacionados ao assunto e estudos cujos desfechos não tivessem relevância clínica; em seguida, estudos de fase III publicados após as meta-análises e revisões sistemáticas selecionadas. Foi utilizada ainda a base de dados UpToDate 2013, com o termo GIST, e diretrizes clínicas de sociedades internacionais de especialistas.",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",other
05af220d-ad36-4518-b958-502e9ffbde1b,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,1,"[SECTION: 2 INTRODUÇÃO]
Os tumores do estroma gastrointestinal (gastrointestinal stromal tumors – GIST) são neoplasias raras, tipicamente subepiteliais. Compreendem vários subtipos molecularmente distintos de sarcomas que coletivamente representam os tumores mesenquimais mais comuns do trato gastrointestinal. Afetam, em 75% dos casos, o estômago e intestino delgado proximal, mas podem ocorrer em qualquer segmento do trato digestivo, como cólon, reto e apêndice. Os GIST extragastrointestinais são raros e podem se originar no omento, mesentério ou retroperitônio (1). Os GIST manifestam-se em ambos os sexos e em qualquer faixa etária; entretanto mais comumente afetam pessoas com mais de 40-50 anos, com idade ao diagnóstico variando de 58 a 63 anos. Esses tumores correspondem a aproximadamente 1% das neoplasias primárias do trato digestivo. Estima-se que a incidência anual seja de 7-20 casos por milhão de pessoas (1,2). Em mais jovens, estima-se que a incidência seja de 0,06 a cada 100.000 pessoas entre 20-29 anos e de 0,02 por milhão de crianças com menos de 14 anos (3). A maioria dos casos parece ser esporádica, já que fatores de risco epidemiológicos não foram identificados até o momento.",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",introduction
1050ed4e-32cc-4fb5-b717-f1967fd7dd26,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,2,"[SECTION: 2 INTRODUÇÃO]
arece ser esporádica, já que fatores de risco epidemiológicos não foram identificados até o momento. Há, porém, uma predisposição à ocorrência de GIST em crianças e adultos jovens com certas síndromes hereditárias, tais como GIST familiar (múltiplos GIST no estômago e no intestino delgado), neurofibromatose tipo 1, tríade de Carney (GIST gástrico, paraganglioma extraadrenal e condroma pulmonar) e síndrome de Carney-Stratakis (GIST gástrico e paraganglioma) (2,3). A etiologia do GIST parece estar relacionada às células intersticiais de Cajal (CIC) do plexo mioentérico envolvidas na peristalse. As CIC e as células do GIST apresentam similaridades ultraestruturais, como a expressão em comum do receptor transmembrana da tirosinoquinase KIT (receptor KIT) (4). Normalmente esse receptor desempenha papel fundamental no desenvolvimento e na manutenção das CIC, sendo um produto do proto-oncogene c-KIT. Um experimento-chave para a compreensão molecular da patogênese da doença foi realizado em 1998 e confirmou a teoria vigente de que, no GIST, certas mutações no c-KIT induzem uma ativação não controlada do receptor KIT, com consequente proliferação e aumento da sobrevida celular (isto é, crescimento neoplásico) (4).",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",introduction
93efa07c-c22d-4c99-8c8f-904c7ac3ded5,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,3,"[SECTION: 2 INTRODUÇÃO]
T, com consequente proliferação e aumento da sobrevida celular (isto é, crescimento neoplásico) (4). A identificação por imuno-histoquímica do antígeno CD117, que constitui parte do receptor KIT e, portanto, funciona como um marcador de sua presença, representou um passo essencial no diagnóstico diferencial do GIST em relação aos outros sarcomas do trato gastrointestinal. Embora 90% ou mais dos GIST apresentem positividade para a expressão do receptor KIT (isto é, são CD117 positivos), alguns subtipos podem sofrer mutações em outros genes. Mutações no gene de outra tirosinoquinase, como o receptor alfa do fator de crescimento derivado das plaquetas (plateletderived growth fator receptor alpha-PDGFRA), são encontradas em menos de 5% dos GIST CD117 negativos. Em geral, 5% dos GIST não apresentam quinases com mutações detectáveis, sendo chamados GIST de tipo selvagem (wild type). Nessa situação, até um terço dos GIST c-KIT, PDGFRA e com GIST tipo selvagem podem apresentar mutações em outras vias moleculares não relacionadas com as tirosinoquinases (5).",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",introduction
45189600-a37c-48df-91ec-21228bcb054a,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,4,"[SECTION: 2 INTRODUÇÃO]
m podem apresentar mutações em outras vias moleculares não relacionadas com as tirosinoquinases (5). A identificação da doença em seu estágio inicial e o encaminhamento ágil e adequado para atendimento especializado dão à Atenção Básica um caráter essencial para um melhor resultado terapêutico e prognóstico dos casos.
## CLASSIFICAÇÃO ESTATÍSTICA INTERNACIONAL DE DOENÇAS E PROBLEMAS RELACIONADOS À SAÚDE (CID-10)",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",introduction
60a6bf98-a312-4120-832c-193aa8fa39dd,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,5,"[SECTION: 2 INTRODUÇÃO]
sos.
## CLASSIFICAÇÃO ESTATÍSTICA INTERNACIONAL DE DOENÇAS E PROBLEMAS RELACIONADOS À SAÚDE (CID-10) - C15.0 Neoplasia maligna da porção cervical do esôfago (esôfago cervical) - C15.1 Neoplasia maligna da porção torácica do esôfago (esôfago torácico) - C15.2 Neoplasia maligna da porção abdominal do esôfago (esôfago abdominal) - C15.3 Neoplasia maligna do terço superior do esôfago - C15.4 Neoplasia maligna do terço médio do esôfago - C15.5 Neoplasia maligna do terço inferior do esôfago - C15.8 Neoplasia maligna do esôfago com lesão invasiva - C15.9 Neoplasia maligna do esôfago, não especificada - C16.0 Neoplasia maligna da cárdia - C16.1 Neoplasia maligna do fundo do estômago - C16.2 Neoplasia maligna do corpo do estômago - C16.3 Neoplasia maligna do antro pilórico - C16.4 Neoplasia maligna do piloro - C16.5 Neoplasia maligna da pequena curvatura do estômago, não especificada - C16.6 Neoplasia maligna da grande curvatura do estômago, não especificada - C16.8 Neoplasia maligna do estômago com lesão invasiva - C16.9 Neoplasia maligna do estômago, não especificada - C17.0 Neoplasia maligna do duodeno - C17.1 Neoplasia maligna do jejuno - C17.2 Neoplasia maligna do íleo - C17.3 Neoplasia maligna do divertículo de Meckel - C17.8 Neoplasia maligna do intestino delgado com lesão invasiva - C17.9 Neoplasia maligna do intestino delgado, não especificada - C18.0 Neoplasia maligna do ceco - C18.1 Neoplasia maligna do apêndice (vermiforme) - C18.2 Neoplasia maligna do cólon ascendente - C18.3 Neoplasia maligna da flexura (ângulo) hepática(o) - C18.4 Neoplasia maligna do cólon transverso - C18.5 Neoplasia maligna da flexura (ângulo) esplênica(o) - C18.6 Neoplasia maligna do cólon descendente - C18.7 Neoplasia maligna do cólon sigmoide - C18.8 Neoplasia maligna do cólon com lesão invasiva - C18.9 Neoplasia maligna do cólon, não especificada - C19 Neoplasia maligna da junção retossigmoide - C20 Neoplasia maligna do reto - C26.8 Lesão invasiva do aparelho digestivo - C47.4 Neoplasia maligna dos nervos periféricos do abdômen - C48.1 Neoplasia maligna de partes especificadas do peritônio - C49.3 Neoplasia maligna do tecido conjuntivo e tecidos moles do tórax",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",introduction
73d2590f-1557-47bc-93f1-f2276da0dfdd,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,6,"[SECTION: 4.1 DIAGNÓSTICOS CLÍNICO E LABORATORIAL]
Os GIST (aproximadamente 70%) se apresentam com sintomas inespecíficos, que podem incluir sangramento, perfuração e, menos frequentemente, obstrução. Cerca de 20% dos casos são assintomáticos, sendo encontrados fortuitamente durante endoscopias, exames de imagem do abdômen ou procedimentos cirúrgicos, como gastrectomia. Em estágios avançados, os tumores mais agressivos costumam metastatizar para o fígado e o peritônio. Metástases para linfonodos são raras em adultos, mas 4reqüentes em pacientes pediátricos. Outros sítios de metástases incluem ossos, pulmões, partes moles ou pele (2,6). No estadiamento inicial, está indicada tomografia computadorizada (TC) de tórax e abdômen. Em razão de as metástases pulmonares serem raras, cerca de 2%, e inexistindo evidência de doença pulmonar, uma nova TC de tórax está indicada se houver progressão de doença abdominal. Em casos iniciais de doença localizada e ressecável, um alto grau de suspeita e a familiaridade com a aparência radiológica do tumor bastam para o diagnóstico pré-operatório. Nessa situação, podese dispensar a biópsia antes do tratamento cirúrgico.",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",diagnosis
fabddb6c-2336-49fb-b2e4-5537e0d0b503,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,7,"[SECTION: 4.1 DIAGNÓSTICOS CLÍNICO E LABORATORIAL]
iagnóstico pré-operatório. Nessa situação, podese dispensar a biópsia antes do tratamento cirúrgico. No entanto, uma biópsia será necessária para confirmação de GIST se houver suspeita de metástase ou se a quimioterapia com mesilato de imatinibe estiver indicada para tumor localmente avançado (1,6,7). Morfologicamente, os GIST podem ser divididos em três categorias: fusiforme (70%) epitelioide (20%) e misto (10%). De modo geral, alguns estudos mostram que o subtipo histológico não tem impacto no prognóstico, mas sim nas particularidades de localização da neoplasia. Por exemplo, as lesões epitelioides ocorrem mais comumente no estômago do que nos outros sítios. Quanto às demais, não há localização predominante. A avaliação imuno-histoquímica complementar é recomendada para todos os casos suspeitos de GIST. Um painel imuno-histoquímico apropriado geralmente é suficiente para estabelecer o diagnóstico definitivo. A expressão de KIT (CD117), presente em 95% dos casos, é a mais específica e sensível característica do GIST, considerando um painel de diagnóstico diferencial padronizado. Outros marcadores, com suas respectivas positividades, utilizados comumente nos painéis incluem: CD34 (60%-70%), ACAT2 (30%-40%), S100 (5%), desmina (1%-2%) e queratina (1%-2%).",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",diagnosis
97c3f236-36cd-45d6-8508-d3adaba0b5bf,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,8,"[SECTION: 4.1 DIAGNÓSTICOS CLÍNICO E LABORATORIAL]
os painéis incluem: CD34 (60%-70%), ACAT2 (30%-40%), S100 (5%), desmina (1%-2%) e queratina (1%-2%). A genotipagem dos GIST KIT-positivos não é recomendada de rotina (1,2,8). O DOG1 (discovered on GIST1) representa um novo e promissor marcador, pois é expresso em cerca de um terço dos GIST KIT-negativos. A proteína transmembrana DOG1, identificada recentemente, tem se mostrado tanto sensível quanto específica para GIST e independe das expressões de c-KIT ou PDGFR. O verdadeiro papel desse novo marcador ainda permanece desconhecido. De modo geral, é recomendado utilizar o CD117 para confirmação diagnóstica de GIST (9). O comportamento clínico dos GIST é bastante variável, e diversas classificações na literatura tentam estratificar os subtipos com pior prognóstico. Conforme consenso estabelecido em 2002, tamanho do tumor, atividade mitótica e localização anatômica são as principais informações na estratificação do risco de recidiva e de desenvolvimento de metástases (Tabela 1). Os estudos mostram que GIST gástricos com menos de 2 cm com atividade mitótica baixa (menos de 5 mitoses/50 campos de grande aumento) têm risco muito baixo de recidiva. Por outro lado, em conjunto, os GIST com mais de 2 cm apresentam algum risco de recidivar.",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",diagnosis
59f38c19-a0cc-438a-95ec-cf7b879109cb,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,9,"[SECTION: 4.1 DIAGNÓSTICOS CLÍNICO E LABORATORIAL]
recidiva. Por outro lado, em conjunto, os GIST com mais de 2 cm apresentam algum risco de recidivar. Segundo a atividade mitótica tumoral, essa estratificação divide os tumores em com menos de 5 ou com mais de 5 mitoses/50 campos de grande aumento. Quanto menor o número de mitoses, menor o risco. O risco final deve ser avaliado em conjunto com o tamanho do tumor em todos os casos de GIST após ressecção cirúrgica ou biópsia (nos casos de tumores não ressecáveis ou metastáticos) (1,2,10-13).",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",diagnosis
f3266d61-f85f-49b8-a959-0bd3c00612e8,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,10,"[SECTION: 4.2 DIAGNÓSTICO POR IMAGEM]
A TC de abdômen ou de pelve é o exame de escolha inicial para a avaliação do tumor primário e estadiamento da doença (14). Endoscopia digestiva alta geralmente é realizada e pode ser um meio útil para caracterizar melhor as lesões gástricas, demonstrando eventualmente ulcerações associadas. Durante o procedimento, podem ser realizadas biópsias das áreas suspeitas ou ulceradas. Como o GIST é um tumor submucoso e de crescimento mais endofítico, a aspiração endoscópica guiada por agulha fina permite a biópsia de material mais adequado para o diagnóstico do tumor primário, assim como a diferenciação de lesões semelhantes, como o leiomioma (15). Cabe ressaltar que as lesões dos GIST são frágeis, e procedimentos com biópsia podem causar hemorragia e mesmo disseminação tumoral (6). Por isso, são necessários cirurgiões ou endoscopistas experientes para a realização do procedimento a fim de que não ocorra disseminação para outros sítios ou ruptura da pseudocápsula do tumor.",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",diagnosis
2eb039ab-8b46-4904-8d25-c00233a8d557,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,11,"[SECTION: 4.3 ESTADIAMENTO]
O estadiamento do GIST é determinado pela classificação da UICC (União Internacional Contra o Câncer) ou da AJCC (American Joint Committee on Cancer) (Tabelas 3A e 3B) (16).",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",other
29705303-d49f-47a6-9446-0670791a1c2d,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,12,"[SECTION: 5 CRITÉRIOS DE INCLUSÃO]
Serão incluídos neste Protocolo de tratamento com mesilato de imatinibe pacientes com diagnóstico dos seguintes tipos de GIST: - GIST irressecável; - GIST metastático ou recidivado após tratamento cirúrgico; e - GIST de alto risco de recidiva pós-operatória.",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",criteria
be6fe10a-9a4e-460c-b264-54e95932a2c3,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,13,"[SECTION: 6 CRITÉRIOS DE EXCLUSÃO]
Serão excluídos deste Protocolo de tratamento com mesilato de imatinibe pacientes que apresentarem muito baixo ou baixo risco de recidiva pós-operatória e puderem ser tratados cirúrgica ou conservadoramente. Serão também excluídos os que apresentarem intolerância, hipersensibilidade ou contraindicação ao uso do medicamento preconizado neste Protocolo.",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",criteria
0e132ce1-d36c-4d29-ae21-efd9fc71dfa5,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,14,"[SECTION: 7 TRATAMENTO]
O GIST é raro em crianças e adultos jovens (1,4%). Na falta de estudos prospectivos e, portanto, de consenso quanto ao tratamento padrão, a conduta em caso de GIST pediátrico deve ser feita por uma equipe multidisciplinar em serviços especializados em Oncologia pediátrica. Em menos de 15% dos pacientes com mutações dos proto-oncogenes KIT ou PDGFRA, sugere-se que a conduta terapêutica siga as preconizadas para o GIST em adultos. As opções terapêuticas para o GIST em adultos incluem ressecção cirúrgica, radioterapia e utilização do inibidor da tirosinoquinase, o mesilato de imatinibe. As opções de tratamento variam de acordo com o estadiamento da doença por ocasião do diagnóstico e com os grupos prognósticos (Tabelas 3A e 3B) (17).
## CIRURGIA
Embora exista consenso de que GIST com mais de 2 cm devam ser ressecados, a ressecção de tumores com menos de 2 cm é tema controverso, não havendo consenso na literatura internacional. Na ausência de achados de alto risco à endoscopia (foco ecogênico, ulceração, margens irregulares), sugere-se que os pacientes sejam acompanhados com exames de imagens e endoscopias de controle.",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",treatment
f1981697-07b0-45c0-83e6-3c990741a119,pcdt_2014_protocolo_clinico_e_diretrizes_terapeuticas_do_tumor_do_estroma_gastrointestinal.pdf,15,"[SECTION: 7 TRATAMENTO]
res), sugere-se que os pacientes sejam acompanhados com exames de imagens e endoscopias de controle. O tratamento de escolha para a doença localizada é a ressecção cirúrgica completa, sem violação da pseudocápsula, a fim de reduzir o risco de disseminação tumoral local. O objetivo do tratamento cirúrgico é ressecção total da lesão com margens livres, sem necessidade de linfadenectomia, uma vez que o GIST raramente apresenta envolvimento de linfonodos (2,8,10-12,18,19). Reintervenção cirúrgica geralmente não está indicada quando as margens são positivas microscopicamente ao exame anatomopatológico definitivo (6). Apesar da ressecção cirúrgica completa, somente metade dos pacientes permanece livre de recidiva em 5 anos ou mais (1,2). Portanto, um cuidado meticuloso do cirurgião é mandatório uma vez que a ressecção incompleta do tumor ou sua ruptura parecem ser preditores independentes de pior prognóstico de recidiva (18,20). Os GIST localmente avançados, mesmo que ressecados, apresentam altas taxas de recidiva, independentemente da técnica cirúrgica utilizada. Portanto, ressecções cirúrgicas complexas (multiviscerais) devem ser evitadas a favor de procedimentos com mínima morbidade.",Protocolo Clínico e Diretrizes Terapêuticas do Tumor do Estroma Gastrointestinal,pcdt,2014,clinical_guideline,"Tumor Gastrointestinal, Medicina, Tratamento, SUS, Portaria, Protocolo Clínico, Diretrizes Terapêuticas, Saúde Publica",treatment
